timestamp,temperature_salon,humidity_salon,air_salon,temperature_chambre,humidity_chambre,air_chambre,temperature_bureau,humidity_bureau,air_bureau,temperature_exterieur,humidity_exterieur,air_exterieur
2023-08-21 10:45:00,28.3625,60.6125,2065.0,30.4875,51.85,0.0,29.1,57.4375,0.0,24.12,74.25,0.0
2023-08-21 11:00:00,28.50625,60.40625,2071.0,30.5,51.875,0.0,29.15625,57.525,0.0,24.545625,72.875,0.0
2023-08-21 11:15:00,28.625,60.29375,2097.0,30.53125,51.993750000000006,0.0,29.20625,57.64375,0.0,25.021875,71.1875,0.0
2023-08-21 11:30:00,28.75,60.16875,2064.0,30.56875,52.1,0.0,29.25,57.75,0.0,25.511875000000003,69.5,0.0
2023-08-21 11:45:00,28.8875,60.025,2071.0,30.6125,52.15625,0.0,29.30625,57.825,0.0,25.95875,67.8125,0.0
2023-08-24 21:30:00,28.4,60.03125,1927.0,30.1875,54.56875,0.0,29.7,55.525,0.0,25.461875000000003,73.9375,0.0
2023-08-24 21:45:00,28.26875,60.8375,1895.0,30.0875,55.225,0.0,29.625,56.08125,0.0,24.978125,76.625,0.0
2023-08-24 22:00:00,28.11875,61.675,1931.0,29.975,55.85,0.0,29.525,56.650000000000006,0.0,24.564375,79.125,0.0
2023-08-24 22:15:00,27.975,62.5,1902.0,29.85625,56.4375,0.0,29.425,57.275000000000006,0.0,24.143125,81.625,0.0
2023-08-24 22:30:00,27.85,63.34375,1905.0,29.725,56.91875,0.0,29.35625,57.84375,0.0,23.768125,84.125,0.0
2023-08-24 22:45:00,27.74375,64.1125,1899.0,29.625,57.58125,0.0,29.293750000000003,58.3375,0.0,23.44625,85.8125,0.0
2023-08-24 23:00:00,27.64375,64.56875,1913.0,29.59375,57.9375,0.0,29.23125,58.6875,0.0,23.1275,87.5,0.0
2023-08-24 23:15:00,27.59375,64.9875,1927.0,29.5625,58.20625,0.0,29.19375,59.125,0.0,22.880625,88.6875,0.0
2023-08-24 23:30:00,27.606250000000003,65.375,1927.0,29.525,58.58125,0.0,29.15625,59.58125,0.0,22.6225,89.875,0.0
2023-08-24 23:45:00,27.56875,65.72500000000001,1927.0,29.48125,59.00625,0.0,29.125,59.71875,0.0,22.41125,90.8125,0.0
2023-08-25 00:00:00,27.49375,65.80625,1935.0,29.43125,59.13125,0.0,29.075,59.725,0.0,22.231875,91.75,0.0
2023-08-25 00:15:00,27.39375,66.0,1877.0,29.3875,59.30625,0.0,29.03125,59.74375,0.0,22.166875,91.375,0.0
2023-08-25 00:30:00,27.375,65.83125,1921.0,29.48125,58.9,0.0,29.0375,59.51875,0.0,22.14625,91.0,0.0
2023-08-25 00:45:00,27.38125,65.5,1872.0,29.5375,58.63125,0.0,29.05625,59.19375,0.0,22.119375,90.3125,0.0
2023-08-25 01:00:00,27.3625,65.23125,1909.0,29.59375,58.4,0.0,29.0875,58.868750000000006,0.0,22.09,89.625,0.0
2023-08-25 01:15:00,27.34375,64.99375,1906.0,29.64375,58.2125,0.0,29.08125,58.618750000000006,0.0,22.058125,88.9375,0.0
2023-08-25 01:30:00,27.3,64.98125,1927.0,29.675,58.1125,0.0,29.08125,58.431250000000006,0.0,22.02125,88.25,0.0
2023-08-25 01:45:00,27.26875,64.9125,1878.0,29.7125,58.0125,0.0,29.0875,58.23125,0.0,21.99,87.5625,0.0
2023-08-25 02:00:00,27.25625,64.77499999999999,1921.0,29.76875,57.9125,0.0,29.1125,58.0,0.0,21.950625,86.875,0.0
